symbol,short_name,change,regular_market_price,fifty_two_week_high,fifty_two_week_low,fifty_day_average,two_hundred_day_average,regular_market_open,regular_market_day_high,regular_market_day_low,regular_market_previous_close,regular_market_volume
21STCENMGM.NS,21ST CENTURY MANAG,53.59374999999999,29.7,64,11.7,35.078,39.29725,29.7,29.7,29.7,30.3,5768
3MINDIA.NS,3M INDIA LTD,36.46032258064516,19697.3,31000,19374.1,22119.873,24277.031,19677,19998.9,19510,19528.65,5982
5PAISA.NS,5PAISA CAPITAL LTD,40.56896551724138,344.7,580,252,353.017,427.5795,358,358,342,353.15,32018
AARTIDRUGS.NS,AARTI DRUGS LTD,49.025896887621755,429.1,841.8,419,477.092,573.66376,432,442.8,425.9,430.45,503015
AARTIIND.NS,AARTI IND LTD,18.095034246575345,956.65,1168,657.5,934.852,951.21576,949.5,962,941.05,941.95,807250
AARTISURF.NS,Aarti Surfactants Limited,60.21197668256492,750.8,1887,745,849.411,1197.2235,760,769.7,749.95,752.3,22211
ABBOTINDIA.NS,ABBOTT INDIA LTD,26.036111128519778,17702.85,23934.45,14586.05,16776.672,18571.246,17220,17750.1,17149.95,17276.3,37972
ABCAPITAL.NS,ADITYA BIRLA CAPIT,22.66522988505746,107.65,139.2,96.35,111.531,113.48925,108.4,108.75,107.2,108.4,1898861
ACC.NS,ACC LIMITED,16.904210119737353,2151.35,2589,1782.25,2146.208,2256.2363,2154.8,2170.3,2143.25,2150.9,463994
ACCELYA.NS,ACCELYA SOLUTIONS,39.728518542573234,928,1539.7,837.15,987.843,1172.2625,938.75,950.55,920,934.05,22504
ACE.NS,ACTION CONSTRUCT,17.566409597257927,240.5,291.75,139.45,219.571,232.56525,223,242.3,223,223.05,1475892
ADANIPORTS.NS,ADANI PORT SPECIAL,14.073251942286344,774.2,901,638.1,721.17,727.2165,767.4,781,765.5,767.4,5464437
ADFFOODS.NS,ADF FOODS LTD,28.907463231935694,778.25,1094.7,676.1,776.832,844.6225,730,788,715.35,720.8,49826
ADORWELD.NS,ADOR WELDING,29.34560327198365,621.9,880.2,300.25,673.986,691.4775,606.2,629.9,605.6,604.45,15419
ADVENZYMES.NS,ADVANCED ENZYME TE,43.99444113559658,282.1,503.7,260,306.709,356.008,292,294.25,281,290.75,187520
AEGISCHEM.NS,AEGIS LOGISTICS,47.00953854086104,205.55,387.9,167.25,203.345,240.99625,210,214.25,205.2,210.35,569400
AHLWEST.NS,ASIAN HOTELS (WEST,54.47714464621164,145.4,319.4,145.4,167.685,231.35326,150,150,145.4,145.4,986
AIAENG.NS,AIA ENGINEERING,26.971197119711967,1622.7,2222,1475.05,1764.114,1902.0835,1600,1634.8,1600,1604,44989
AIRAN.NS,AIRAN LTD,49.65229485396384,18.1,35.95,15.1,21.578,22.8925,18.85,18.85,18.05,18.55,207450
AJANTPHARM.NS,AJANTA PHARMA,25.636550308008214,1810.75,2435,1631.15,1956.691,2127.7356,1872.4,1872.4,1801,1850.55,78451
AKASH.NS,Akash Infra-Projects Ltd,76.86622320768663,62.6,270.6,56.7,148.723,185.2075,56.7,62.6,56.7,59.65,392229
AKG.NS,AKG Exim Limited,61.65644171779141,37.5,97.8,31.75,41.829,70.5105,36.3,38.35,36.25,36.65,39394
AKSHARCHEM.NS,AKSHARCHEM (INDIA),43.14811797295096,348.9,613.7,210,393.026,431.98,350.8,359.45,345.35,348.45,26219
AKZOINDIA.NS,AKZO NOBEL INDIA,22.69947347104091,1908.55,2469,1809,1917.194,2108.0273,1944,1949.85,1891.15,1947.15,5764
ALANKIT.NS,ALANKIT LIMITED,51.286764705882355,13.25,27.2,12.65,15.426,16.938,13.85,13.85,13.15,13.5,398743
ALCHEM.NS,ALCHEMIST LTD,20.25316455696203,3.15,3.95,3.05,3.15,3.268,3.15,3.15,3.15,3.15,15338
ALEMBICLTD.NS,ALEMBIC LTD,49.441730635031405,72.45,143.3,72.3,89.602,106.4475,74.25,75.1,72.3,74.1,413855
ALICON.NS,ALICON CASTALLOY L,33.82728410513141,660.9,998.75,409,767.726,780.25726,675,699.6,656.05,663.55,21925
ALKEM.NS,ALKEM LAB LTD,11.039312039312042,3620.7,4070,2670.1,3428.567,3554.7402,3690,3690,3581.55,3667.9,71046
ALKYLAMINE.NS,ALKYL AMINES,39.80732785849652,2858.55,4749,2228,3054.862,3563.9358,2931.9,2952.6,2850.1,2905.2,80115
ALPHAGEO.NS,ALPHAGEO(INDIA),39.45232273838631,309.55,511.25,174.8,333.965,355.32474,319,320.9,308,318.45,24093
ALPSINDUS.NS,ALPS INDS,43.10344827586207,3.3,5.8,1.4,3.274,3.3145,3.3,3.3,3.3,3.15,22205
AMARAJABAT.NS,AMARA RAJA BATTERI,38.12078214223915,536.4,866.85,520,587.28,668.42975,538,541.55,534.2,536.85,808948
AMBUJACEM.NS,AMBUJA CEMENTS LTD,32.3728813559322,299.25,442.5,274,330.829,379.203,303.05,303.7,298.75,303.05,4948461
AMJLAND.NS,AMJ LAND HOLDINGS,27.634660421545675,30.9,42.7,20.95,31.364,33.12725,30.8,32.2,30.5,30.8,68221
ANDHRACEMT.NS,ANDHRA CEMENTS,60.93333333333333,14.65,37.5,5.2,14.879,18.87725,13.9,14.65,13.65,13.35,1455056
ANUP.NS,THE ANUP ENGINEERI,35.78155948098144,794.35,1236.95,551.4,865.33,960.3425,807.75,807.75,785,796.1,19883
APCL.NS,ANJANI PRTLND CEMT,56.13309521571576,233.35,531.95,202,279.907,358.1475,240.7,244.9,230,240.8,68856
APCOTEXIND.NS,APCOTEX INDUSTRIES,21.586191828708767,358.9,457.7,172,362.583,364.81274,353.6,365,351.1,353.6,37766
APEX.NS,APEX FROZEN FOODS,35.931930550764626,278.6,434.85,200.1,291.809,302.119,284.5,288.25,277,284.05,65264
APLAPOLLO.NS,APL APOLLO TUBES,17.939975774976443,914.6,1114.55,585,878.209,879.0445,928,939.55,910,928.15,233763
APLLTD.NS,ALEMBIC PHARMACEUT,28.554913294797686,741.6,1038,678.3,738.211,793.689,759.3,759.3,739.5,751.95,151520
APOLLOPIPE.NS,Apollo Pipes Limited,28.571428571428573,485,679,312.35,497.777,510.42374,494,498.4,482,490,49252
APOLLOTYRE.NS,APOLLO TYRES,23.6,191,250,165.25,200.392,217.1535,190,193.2,189.3,188.45,3259726
APOLSINHOT.NS,APOLLO SINDOORI HO,23.525287463774895,818.05,1069.7,525.25,796.687,815.213,843.55,843.55,810.35,843.55,1528
ARIES.NS,ARIES AGRO LTD,29.6544610624033,136.4,193.9,77,142.588,147.54675,141.95,141.95,136.05,139.2,36744
ARMANFIN.NS,ARMAN FINANCIAL SE,10.325791855203622,990.9,1105,513.9,823.961,832.0477,990,1020,980.4,1008.8,7516
AROGRANITE.NS,ARO GRANITE INDUS,37.58581235697941,54.55,87.4,36.3,62.379,68.432,55,55.9,53.75,55.35,95645
ARROWGREEN.NS,ARROW GREENTECH LI,42.81420765027322,104.65,183,63.5,112.415,128.2645,102.7,105.85,102.7,101.4,8422
ASAHISONG.NS,ASAHI SONGWON COLO,36.174496644295296,285.3,447,230.35,273.984,315.5875,290,293.75,282.75,287.55,11796
ASALCBR.NS,Asso Alcohols & Brew Ltd,27.66006272469976,472.85,653.65,391.25,469.955,490.0995,473.65,480,468.7,468.45,54246
ASHAPURMIN.NS,ASHAPURA MINE CHEM,27.771493212669686,127.7,176.8,88.4,109.073,119.36875,128.9,136.8,126,127.8,318054
ASHIANA.NS,ASHIANA HOUSING LD,34.89757027155788,136.65,209.9,108.85,157.096,169.24574,142.6,142.6,135.35,141.85,51019
ASHIMASYN.NS,ASHIMA,39.52991452991452,14.15,23.4,13.2,16.412,17.91525,13.9,14.4,13.8,13.9,216490
ASHOKA.NS,ASHOKA BUILDCON LT,31.360000000000003,85.8,125,78.4,92.824,100.67625,86,87.5,85.5,85.8,1276669
ASHOKLEY.NS,ASHOK LEYLAND,23.615635179153095,117.25,153.5,93.2,121.458,127.951,115.65,118,114.65,115,15598496
ASIANHOTNR.NS,ASIAN HOTELS(NORTH,23.187022900763356,80.5,104.8,58.3,78.883,82.279,82.5,84.7,80,82.3,30407
ASIANPAINT.NS,ASIAN PAINTS LTD,14.207520891364906,3079.95,3590,2484.5,3103.016,3162.802,3115,3129.25,3066.1,3081.55,1464401
ASIANTILES.NS,ASIAN GRANITO INDI,52.32026929550372,99.15,207.95,96,110.611,141.8596,100,102,99,99.35,558060
ASTERDM.NS,ASTER DM HEALTHCAR,16.666666666666668,197.5,237,134.65,180.283,186.12575,194.2,199.7,194.2,195.15,726954
ASTRAL.NS,ASTRAL LTD,19.88158181350125,2022.95,2524.95,1411.2,2013.383,2132.5513,2010,2100,1991,2011.7,359368
ASTRAZEN.NS,ASTREZENECA PHARMA,44.280926231208454,2551.85,4579.85,2529.7,2725.519,3074.6624,2590,2607.95,2547.25,2592.15,17640
ASTRON.NS,ASTRON PAPER & BOA,42.61744966442953,42.75,74.5,36.7,44.868,52.95875,43,44.7,42.5,43.05,113861
ATFL.NS,AGRO TECH FOODS,26.67832167832168,838.8,1144,784.95,888.808,962.27924,818.15,844.85,808,814.05,9798
ATLASCYCLE.NS,ATLAS CYCLES(HARYA,21.38964577656676,28.85,36.7,24.6,28.85,29.4175,28.9,28.9,28.85,28.85,5030
ATULAUTO.NS,ATUL AUTO LTD,39.81360671015844,161.45,268.25,146.5,182.122,203.39925,159.1,164.85,159.1,157.9,186166
AUROPHARMA.NS,AUROBINDO PHARMA,37.16044741047092,668.55,1063.9,584.25,651.136,734.71375,680.2,684.9,666.15,675.6,2677763
AUSOMENT.NS,AUSOM ENTERPRISE,44.8728813559322,65.05,118,46.25,70.131,73.229,65,65.95,63.65,65.6,7010
AUTOLITIND.NS,AUTOLITE (INDIA) LIMITED,47.189097103918236,15.5,29.35,14.25,15.5,15.7215,14.3,15.65,14.25,15.5,22011
AVANTIFEED.NS,AVANTI FEEDS,38.89753278506335,412.35,674.85,411.1,513.489,557.03827,418.1,419.7,411.1,415.95,217220
AWHCL.NS,Antony Waste Hdg Cell Ltd,42.835164835164825,260.1,455,242,295.218,326.6,268,269.95,258.85,266.9,220564
BAJAJ-AUTO.NS,BAJAJ AUTO LTD,15.965033356337704,3653,4347,3027.05,3515.304,3642.3965,3680,3715.15,3636.1,3674.1,511176
BAJAJCON.NS,BAJAJ CONSUMER,49.59876543209876,163.3,324,149,168.341,221.3165,150,167.95,149.4,149.7,6288494
BAJAJELEC.NS,BAJAJ ELECTRICALS,32.36413984077535,1074.7,1588.95,932.65,1127.198,1164.6083,1061,1102.35,1050,1072.35,75931
BAJAJFINSV.NS,BAJAJ FINSERV LTD,11.718240620957307,17060.45,19325,9035.85,15967.548,16189.041,17100,17300,16982,17128.9,298684
BAJAJHIND.NS,BAJAJ HINDUSTHAN S,42.39350912778905,14.2,24.65,6.1,15.28,15.643,14.4,14.5,14.15,14.5,4760456
BAJFINANCE.NS,BAJAJ FINANCE LTD,9.814285714285717,7259.95,8050,4362,6927.994,7033.7563,7287.95,7445,7240.65,7251.85,1632161
BALAMINES.NS,BALAJI AMINES LTD,44.376908424347434,2905.5,5223.55,1725.05,3041.835,3429.5254,2950,3008.75,2876,2946,92815
BALAXI.NS,BALAXI PHARMACEUTI,52.93172690763052,351.6,747,341.65,437.065,529.1987,379.65,379.65,345,370.2,7474
BALKRISIND.NS,BALKRISHNA INDS,21.572802702107364,2136.2,2723.8,1552,2085.847,2301.1082,2110,2165.8,2105.15,2106.95,614416
BALMLAWRIE.NS,BALMER LAWRIE,25.561426684280054,112.7,151.4,112,121.063,127.321,113.45,113.85,112.2,112.85,350723
BANCOINDIA.NS,BANCO PRODUCTS,39.515770768547306,136.15,225.1,132.55,155.552,176.35025,135.7,139.75,135,135.7,137531
BANG.NS,BANG OVERSEAS LTD,40.52044609665427,32,53.8,24.2,35.587,36.58325,32.3,33,31.65,31.5,37558
BANKINDIA.NS,BK OF INDIA,47.298850574712645,45.85,87,43.15,50.683,59.025,47,47.5,45.7,46.9,4551881
BASF.NS,BASF INDIA,21.300254452926204,3092.9,3930,1922.25,2907.19,3063.129,3124.7,3142.85,3051,3091.4,138885
BAYERCROP.NS,BAYER CROPSCIENCE,18.93393148450244,4969.35,6130,4218.05,4669.782,5110.933,4651.35,4999,4651.35,4872.05,54573
BBTC.NS,BOMBAY BURMAH,39.59086283729254,860.8,1424.95,839.9,985.483,1115.3192,879.5,884.35,855.5,872.05,81647
BECTORFOOD.NS,Mrs Bectors Food Spe Ltd,39.59276018099548,280.35,464.1,278,328.084,385.272,284,286,278,283.35,152982
BEPL.NS,BHANSALI ENG POLYM,42.96629213483146,126.9,222.5,122.25,133.889,168.02925,128,131.8,126,127.9,645325
BERGEPAINT.NS,BERGER PAINTS IND,19.846497508448365,699.7,872.95,620.45,704.162,774.253,697.65,703,692,693.55,667198
BFINVEST.NS,BF INVESTMENT LTD,38.831460674157306,272.2,445,255.8,305.316,341.95026,274,284,271.45,276.25,20773
BFUTILITIE.NS,BF UTILITIES LTD,42.79220779220778,308.35,539,227.1,356.131,412.212,314.6,317.3,307,314.05,162804
BHAGERIA.NS,BHAGERIA INDUSTRIE,32.340425531914896,222.6,329,136.3,234.504,255.021,222.1,226,219.5,222.7,37654
BHAGYANGR.NS,BHAGYANAGAR INDIA,31.846153846153854,44.3,65,38.45,48.026,48.7405,46.45,46.45,44.1,45.5,33095
BHARATFORG.NS,BHARAT FORGE,17.37720384456631,700.6,847.95,555.75,694.785,744.8295,704.6,712.35,696.8,702.6,951831
BHEL.NS,BHARAT HEAVY ELECT,38.58120721841941,49.35,80.35,43,53.313,59.788,50.5,50.5,49.2,50.2,22949802
BILENERGY.NS,BIL ENERGY SYSTEMS,29.411764705882355,0.6,0.85,0.4,0.6,0.617,0.6,0.65,0.6,0.6,657502
BINDALAGRO.NS,OSWAL GREENTECH LI,36.95054945054945,22.95,36.4,15.9,24.588,25.19325,22.8,24.3,22.75,22.75,337648
BIOCON.NS,BIOCON LTD,20.923656927426947,335.6,424.4,314.8,363.85,365.87225,343,343.9,334.75,341.55,2006954
BIRLACORPN.NS,BIRLA CORP,28.351515151515148,1182.2,1650,897.25,1181.294,1333.6243,1115,1197.9,1110,1115.1,695623
BIRLAMONEY.NS,ADITYA BIRLA MONEY,32.207207207207205,60.2,88.8,39.2,64.501,64.69975,59.1,62,59.1,59.7,130458
BIRLATYRE.NS,BIRLA TYRES LTD,34.58528951486698,20.9,31.95,20,23.3,25.0025,21,21.15,20.7,20.7,332055
BLISSGVS.NS,BLISS GVS PHARMA,42.030075187969935,77.1,133,66.1,82.192,100.9795,70.5,78.15,69.95,70.1,1302043
BLKASHYAP.NS,B.L. KASHYAP & SON,19.545454545454543,26.55,33,13.5,25.404,26.49375,26.55,26.55,25.75,25.3,496989
BLUECOAST.NS,BLUE COAST HOTELS,1.3698630136986254,7.2,7.3,4.55,5.917,6.08775,6.95,7.2,6.95,6.9,2461
BODALCHEM.NS,BODAL CHEMICALS,32.677559186395456,100.95,149.95,86.1,107.373,113.7605,102.5,103.8,100.35,102,345402
BOSCHLTD.NS,BOSCH LTD,24.994805194805195,14438.5,19250,13225,15447.951,15877.366,14480,14519.9,14251.05,14458.55,31452
BPCL.NS,BHARAT PETROL CORP,28.558648111332005,359.35,503,331.1,364.241,414.80026,361,364.5,358.8,360.05,5500364
BPL.NS,BPL,64.53439003679593,62.65,176.65,21.2,60.245,67.09825,64.3,65,62.1,62.15,170524
BRFL.NS,BOMBAY RAYON FASHIONS LTD,52.61194029850747,6.35,13.4,5.6,7.572,7.797,6.55,6.55,6.3,6.4,295635
BRITANNIA.NS,BRITANNIA INDS,22.79316156994943,3206.4,4153,3050,3382.524,3622.75,3149.3,3218.5,3147.3,3148.4,413464
BROOKS.NS,BROOKS LAB LTD,52.784974093264246,72.9,154.4,57.55,91.2,106.85425,77.3,78,72.3,76.75,84245
BSE.NS,BSE LIMITED,60.23086320933563,944,2373.7,559.3,768.9737,1170.1241,948,960,920,943.95,1442650
CAMLINFINE.NS,CAMLIN FINE SCIENC,39.57972270363952,139.45,230.8,116.1,141.787,163.047,142,145.45,138.6,143.5,296905
CAMS.NS,Computer Age Mngt Ser Ltd,43.0631361557752,2315.85,4067.4,1771.5,2511.949,2956.0225,2327.7,2371,2310,2326.85,136727
CAPACITE.NS,CAPACIT'E INFRAPRO,56.54761904761905,109.5,252,107,134.274,171.581,111.9,112,107,111.3,273031
CAPLIPOINT.NS,CAPLIN POINT LABOR,34.460765365287976,678.2,1034.8,407.35,754.062,799.708,694.1,697.95,675.55,689.15,52671
CARBORUNIV.NS,CARBORUNDUM UNVRSL,22.92270531400966,797.75,1035,462.15,822.156,825.7123,777.1,803,777.1,783.05,192938
CAREERP.NS,CAREER POINT LTD,40.10840108401084,110.5,184.5,102.25,122.118,141.311,112.9,113,109.55,109.55,30073
CARERATING.NS,CARE RATINGS LTD,35.46776232616941,510.45,791,414,542.865,640.9387,507.05,519,507.05,508.4,84387
CASTROLIND.NS,CASTROL INDIA,34.828921885087155,100.95,154.9,99.05,112.971,129.821,101,101.95,100.6,100,1210403
CEATLTD.NS,CEAT LTD,42.45987654320987,932.15,1620,919.2,1023.748,1211.9103,939.8,953.95,930.9,934.2,119446
CENTRALBK.NS,CENTRAL BANK OF IN,38.11129848229342,18.35,29.65,15.8,19.632,21.68375,18.95,18.95,18.2,18.85,3596000
CENTRUM.NS,CENTRUM CAPITAL,55.81196581196581,25.85,58.5,21.9,28.74,36.5645,27.9,29,25.05,26.85,3794226
CENTUM.NS,CENTUM ELECTRONICS,31.46688892256402,452.25,659.9,356.55,485.817,513.9725,442.25,478.95,440.35,442.6,30938
CENTURYTEX.NS,CENTURY TEXT & IND,16.542968749999996,854.6,1024,432.8,818.288,824.7147,861.6,874.6,847,861.6,214284
CERA.NS,CERA SANITARYWARE,22.9077519379845,4972.45,6450,3681.2,4519.645,4763.8047,4816.55,5009,4688.65,4816.55,21942
CESC.NS,CESC,25.963884821864333,75.85,102.45,57.715,80.056,84.19467,77.35,78,75,77.5,1785331
CHEMBOND.NS,Chembond Chemicals Ltd,37.66098155238427,179.1,287.3,165.8,186.637,213.62825,181,183.4,178,180.6,19886
CHEMCON.NS,Chemcon Special Chem Ltd,53.170003512469265,266.65,569.4,261,307.381,398.73175,269.7,277.5,266,269.7,132574
CHENNPETRO.NS,CHENNAI PETRO CP,15.90909090909091,127.65,151.8,93,113.974,116.747,130.95,131.4,127,130.75,503045
CHOLAHLDNG.NS,CHOLAMANDALAM FIN,18.857405221041585,618.55,762.3,541.55,652.02,667.835,616,623.8,590.55,603.55,143000
CHROMATIC.NS,CHROMATIC INDIA LT,28,0.9,1.25,0.5,0.9,0.9435,0.9,0.9,0.9,0.9,45988
CIGNITITEC.NS,CIGNITI TECHNOLOGI,36.61504424778761,429.75,678,315.25,498.868,563.6683,422.15,436.5,422.15,420.85,161789
CINEVISTA.NS,CINEVISTA LIMITED,45.36082474226804,13.25,24.25,6,13.514,15.251,13.45,13.7,12.75,13.05,44758
CLNINDIA.NS,CLARIANT CHEMICALS,29.066874027993773,456.1,643,373.05,481.256,533.8608,466.65,469,455.1,464.3,34888
CLSEL.NS,Chaman Lal Setia Exp Ltd,36.99999999999999,97.65,155,83.1,98.574,112.32375,101.95,101.95,97.1,99.4,86154
CMICABLES.NS,CMI,56.66666666666667,30.55,70.5,28,38.797,44.521,29.9,30.8,29.4,29.35,63315
COCHINSHIP.NS,COCHIN SHIPYARD LT,32.19635860797418,294.2,433.9,280.75,313.288,349.8385,293,298.2,293,293,178060
COFORGE.NS,COFORGE LIMITED,27.343113284433578,4457.5,6135,2785,4557.312,5019.842,4565.9,4565.9,4440,4521.95,245937
COLPAL.NS,COLGATE-PALM (IND),15.418997477240323,1542.25,1823.4,1375.6,1457.549,1567.24,1536.9,1559.95,1528.35,1530.5,388964
CONCOR.NS,CONTAINER CORP,10.90270413573701,672.15,754.4,542,615.149,656.447,657.8,674.75,648.25,651.45,2779951
CONFIPET.NS,Confidence Petro Ind Ltd.,34.538784067085956,62.45,95.4,38,70.373,73.39275,63.3,64.8,62.1,62.9,1063269
CORALFINAC.NS,CORAL INDIA FIN,36,37.6,58.75,19.7,41.664,42.74525,39.1,39.5,36.7,38.45,37359
CORDSCABLE.NS,CORDS CABLE INDUST,39.91621783363255,50.2,83.55,38.35,56.285,57.4795,51.5,52.15,50,51.65,37130
COROMANDEL.NS,COROMANDEL INTL,16.359832635983263,799.6,956,709.35,788.218,806.403,795,807.4,786.85,796.65,276341
CRAFTSMAN.NS,Craftsman Automation Ltd,15.104391648668104,2358.4,2778,1245,2074.711,2141.4036,2310,2389.95,2310,2299,44904
CRISIL.NS,CRISIL LTD,5.710405946255003,3298.25,3498,1741,2843.861,2871.6257,3350,3452,3187.1,3385.8,135759
CROMPTON.NS,CROMPTON GREAVES C,27.067082683307326,374,512.8,350.35,399.363,442.745,374,377.5,370.55,372.5,1350456
CSBBANK.NS,CSB Bank Limited,43.5427807486631,211.15,374,201,230.861,283.264,218.55,221.9,209.9,223.4,1518532
CUB.NS,CITY UNION BANK,29.92661049198151,128.9,183.95,109,130.063,148.58224,127.9,130.65,126.2,126.7,4740438
CUPID.NS,CUPID LTD(INDIA),13.016339269322568,236.9,272.35,191.25,222.971,228.243,233,246,228,233,96504
CYIENT.NS,CYIENT LIMITED,28.192724458204335,927.75,1292,652.05,902.512,989.321,915.15,944,914.7,915.15,246759
DAAWAT.NS,L.T. FOODS LTD,13.701657458563542,78.1,90.5,58.3,69.895,71.41675,77.15,79.75,75.8,76.6,2256422
DABUR.NS,DABUR INDIA LTD,18.628120494726456,536.2,658.95,502,546.719,584.9907,530.9,539,527.7,527.7,2884083
DALBHARAT.NS,DALMIA BHARAT LTD,41.312195887615765,1495.6,2548.4,1278.15,1652.36,1936.6345,1505.55,1507.65,1465,1493.15,215873
DATAMATICS.NS,DATAMATICS GLOBAL,21.65271966527196,299.6,382.4,108.5,285.808,294.37125,301.6,306.35,297.05,299,136751
DBCORP.NS,D B CORP LTD,31.920000000000005,85.1,125,75.6,87.444,94.50975,86.55,87,84.8,85.9,116950
DBL.NS,DILIP BUILDCON LTD,67.84475860229394,241.1,749.8,233.9,295.475,483.7665,250.4,251.7,240,249.55,623084
DCAL.NS,DISHMAN CARBOGEN,28.86022333461686,184.75,259.7,109.25,182.564,204.35025,188.55,189.9,184,189.9,276289
DCBBANK.NS,DCB BANK LIMITED,39.36216688510267,69.4,114.45,67.85,77.503,89.26625,70.35,70.8,69.15,70,1193085
DECCANCE.NS,DECCAN CEMENT,34.39622084440508,555.5,846.75,399.2,576.645,653.0903,545.65,563.95,545.65,544.8,33327
DEEPAKNTR.NS,DEEPAK NITRITE,25.70364238410596,2243.75,3020,1533.25,2162.994,2257.0134,2228.8,2279.9,2214,2216.5,874011
DEEPENR.NS,DEEP ENE RESOURCES LTD,16.58692185007975,52.3,62.7,30.5,43.073,44.03675,54.4,55.5,52,53.15,125660
DEN.NS,DEN NETWORKS LTD,43.49157733537519,36.9,65.3,35,40.018,45.579,37.3,37.75,36.45,37.15,1418368
DFMFOODS.NS,D F M FOODS,34.88320846187748,295.5,453.8,227.1,266.182,318.94775,258,314.25,258,261.9,2010796
DHANBANK.NS,DHANLAXMI BANK LTD,38.61386138613861,12.4,20.2,11.65,13.446,15.22225,11.85,13.2,11.7,11.9,2103384
DHANI.NS,DHANI SERVICES LIMITED,74.33100041169206,62.35,242.9,58.1,102.753,164.53975,63.25,65.25,61.5,62.55,3884964
DHANUKA.NS,DHANUKA AGRITECH,31.900559825410383,717.7,1053.9,662.75,733.265,810.59174,711,734.85,707,709.35,55749
DHARSUGAR.NS,DHARANI SUGAR & CH,53.84615384615385,16.5,35.75,5.9,19.356,20.08725,17.5,17.95,16.25,17.1,72279
DICIND.NS,DIC INDIA,37.6068376068376,343.1,549.9,339,390.854,433.17676,362,362,340.2,355.25,6507
DIGISPICE.NS,DIGISPICE TECHNOLOGIES LT,63.6094674556213,30.75,84.5,30.05,37.573,46.393,32.35,32.35,30.55,30.95,142586
DISHTV.NS,DISH TV INDIA LTD,29.978586723768736,16.35,23.35,8.7,15.714,16.48875,16,16.9,15.7,15.8,14309665
DIVISLAB.NS,DIVI'S LABORATORIE,18.857716908444086,4402.05,5425.1,3561.65,4273.358,4699.3403,4530,4553.55,4390.65,4538.6,611146
DIXON.NS,DIXON TECHNOLOGIES,30.988532257031203,4308.8,6243.6,3421.4,4352.861,4731.5283,4370,4383.95,4291,4366.3,257686
DLF.NS,DLF LIMITED,15.399154992217033,380.45,449.7,231.85,364.011,369.4345,382.7,385.8,378.45,382.85,5534846
DMART.NS,AVENUE SUPERMARTS,32.146610169491524,4003.35,5900,2676.4,4129.354,4201.8027,4028,4040,3983.05,3973.4,491923
DNAMEDIA.NS,DILIGENT MEDIA COR,46.06741573033708,2.4,4.45,0.65,2.501,2.55425,2.2,2.4,2.2,2.3,80819
DPSCLTD.NS,DPSC LIMITED,56.82182985553772,13.45,31.15,11.75,14.963,16.59925,13.55,13.75,13.15,13.3,201229
DQE.NS,DQ ENTERTAINMENT I,18.181818181818187,0.9,1.1,0.85,0.85,0.87975,0.95,0.95,0.85,0.85,36822
DRCSYSTEMS.NS,DRC Systems India Limited,91.04705882352941,38.05,425,36,38.2325,215.30435,40,40,38.05,38.05,1032
DREDGECORP.NS,DREDGING CORP IND,33.94957983193278,314.4,476,295,328.092,347.35025,315.35,321.5,312.9,315.2,61288
DRREDDY.NS,DR REDDYS LABS,23.494995191108902,4295.45,5614.6,3654,4185.112,4686.123,4353,4387.5,4280.1,4354.4,611485
DTIL.NS,DHUNSERI TEA & IND,34.64455425748351,261.4,399.96667,163.33333,269.531,284.7541,267.95,267.95,259.4,266.45,12165
DVL.NS,DHUNSERI VENTURES,34.457142857142856,229.4,350,88.5,253.46,267.18976,229,236.5,227,230.6,31633
DYNAMATECH.NS,DYNAMATIC TECHNOLO,36.77958579881657,2136.85,3380,945.5,2097.252,2206.4595,2177.85,2200,2121,2209.3,4979
DYNPRO.NS,DYNEMIC PRODUCTS L,24.532346063912698,580.95,769.8,438.6,578.677,580.03125,596.4,603.5,575.2,596.4,25293
EASUNREYRL.NS,EASUN REYROLLE LTD,44.086021505376344,2.6,4.65,1.85,2.712,2.988,2.7,2.7,2.6,2.7,6508
EDELWEISS.NS,EDELWEISS FIN SERV,41.823587710604556,58.7,100.9,50,59.784,74.298,50.85,60.85,50.2,50.85,35019138
EICHERMOT.NS,EICHER MOTORS,17.930861723446892,2457.15,2994,2159.55,2534.615,2628.79,2483.85,2495,2436.35,2486.55,840117
EIDPARRY.NS,E.I.D.-PARRY(INDIA,15.096641020829423,452.45,532.9,302.5,441.448,444.81726,463.7,466,450.05,459.1,244331
EIMCOELECO.NS,EIMCO ELECON INDIA,42.294204503506826,312.65,541.8,295.5,334.52,383.94626,322.4,322.4,310.4,318.05,7040
ELECON.NS,ELECON ENGINEERING,34.33789954337899,143.8,219,61.5,159.651,165.5395,144,148.25,143.15,144.95,325953
ELECTHERM.NS,ELECTROTHERM (INDI,43.51106639839035,112.3,198.8,98.1,121.712,130.59724,113.55,117.4,111.1,111.8,68020
ELGIRUBCO.NS,ELGI RUBBER CO LTD,20.582329317269078,39.55,49.8,24.55,36.045,38.16325,36,39.6,36,33,1660163
EMAMILTD.NS,EMAMI LTD,28.087809585075583,447.15,621.8,430.1,482.068,534.19275,450,452,440.1,445.7,553424
EMAMIREAL.NS,EMAMI REALTY LTD,43.113207547169814,60.3,106,39.5,72.378,72.576,61.1,63.45,58.35,61.1,88558
EMCO.NS,EMCO LTD,43.478260869565226,1.95,3.45,1.35,1.95,2.0645,1.9,1.95,1.85,1.95,67284
